Location,x,t,nFx
Italy,25,2044,0.061
Italy,30,2044,0.098
Italy,35,2044,0.074
Italy,40,2044,0.024
Italy,45,2044,0.005
Italy,50,2044,0
Italy,10,2045,0
Italy,15,2045,0.003
Italy,20,2045,0.02
Italy,25,2045,0.062
Italy,30,2045,0.098
Italy,35,2045,0.074
Italy,40,2045,0.025
Italy,45,2045,0.005
Italy,50,2045,0
Italy,10,2046,0
Italy,15,2046,0.003
Italy,20,2046,0.02
Italy,25,2046,0.062
Italy,30,2046,0.098
Italy,35,2046,0.075
Italy,40,2046,0.025
Italy,45,2046,0.005
Italy,50,2046,0
Italy,10,2047,0
Italy,15,2047,0.003
Italy,20,2047,0.02
Italy,25,2047,0.062
Italy,30,2047,0.099
Italy,35,2047,0.075
Italy,40,2047,0.025
Italy,45,2047,0.005
Italy,50,2047,0
Italy,10,2048,0
Italy,15,2048,0.003
Italy,20,2048,0.019
Italy,25,2048,0.061
Italy,30,2048,0.099
Italy,35,2048,0.075
Italy,40,2048,0.025
Italy,45,2048,0.005
Italy,50,2048,0
Italy,10,2049,0
Italy,15,2049,0.003
Italy,20,2049,0.019
Italy,25,2049,0.061
Italy,30,2049,0.099
Italy,35,2049,0.075
Italy,40,2049,0.025
Italy,45,2049,0.005
Italy,50,2049,0
Italy,10,2050,0
Italy,15,2050,0.003
Italy,20,2050,0.019
Italy,25,2050,0.061
Italy,30,2050,0.099
Italy,35,2050,0.075
Italy,40,2050,0.025
Italy,45,2050,0.005
Italy,50,2050,0
Italy,10,2051,0
Italy,15,2051,0.003
Italy,20,2051,0.019
Italy,25,2051,0.061
Italy,30,2051,0.099
Italy,35,2051,0.076
Italy,40,2051,0.025
Italy,45,2051,0.005
Italy,50,2051,0
Italy,10,2052,0
Italy,15,2052,0.003
Italy,20,2052,0.019
Italy,25,2052,0.061
Italy,30,2052,0.1
Italy,35,2052,0.076
Italy,40,2052,0.025
Italy,45,2052,0.005
Italy,50,2052,0
Italy,10,2053,0
Italy,15,2053,0.003
Italy,20,2053,0.019
Italy,25,2053,0.062
Italy,30,2053,0.1
Italy,35,2053,0.076
Italy,40,2053,0.025
Italy,45,2053,0.005
Italy,50,2053,0
Italy,10,2054,0
Italy,15,2054,0.002
Italy,20,2054,0.019
Italy,25,2054,0.062
Italy,30,2054,0.1
Italy,35,2054,0.075
Italy,40,2054,0.025
Italy,45,2054,0.005
Italy,50,2054,0
Italy,10,2055,0
Italy,15,2055,0.003
Italy,20,2055,0.019
Italy,25,2055,0.062
Italy,30,2055,0.1
Italy,35,2055,0.076
Italy,40,2055,0.025
Italy,45,2055,0.005
Italy,50,2055,0
Italy,10,2056,0
Italy,15,2056,0.003
Italy,20,2056,0.019
Italy,25,2056,0.062
Italy,30,2056,0.1
Italy,35,2056,0.076
Italy,40,2056,0.025
Italy,45,2056,0.005
Italy,50,2056,0
Italy,10,2057,0
Italy,15,2057,0.003
Italy,20,2057,0.019
Italy,25,2057,0.062
Italy,30,2057,0.1
Italy,35,2057,0.076
Italy,40,2057,0.025
Italy,45,2057,0.005
Italy,50,2057,0
Italy,10,2058,0
Italy,15,2058,0.003
Italy,20,2058,0.019
Italy,25,2058,0.062
Italy,30,2058,0.1
Italy,35,2058,0.076
Italy,40,2058,0.025
Italy,45,2058,0.005
Italy,50,2058,0
Italy,10,2059,0
Italy,15,2059,0.003
Italy,20,2059,0.019
Italy,25,2059,0.062
Italy,30,2059,0.1
Italy,35,2059,0.076
Italy,40,2059,0.025
Italy,45,2059,0.005
Italy,50,2059,0
Italy,10,2060,0
Italy,15,2060,0.003
Italy,20,2060,0.02
Italy,25,2060,0.062
Italy,30,2060,0.101
Italy,35,2060,0.077
Italy,40,2060,0.025
Italy,45,2060,0.005
Italy,50,2060,0
Italy,10,2061,0
Italy,15,2061,0.003
Italy,20,2061,0.02
Italy,25,2061,0.062
Italy,30,2061,0.101
Italy,35,2061,0.077
Italy,40,2061,0.025
Italy,45,2061,0.005
Italy,50,2061,0
Italy,10,2062,0
Italy,15,2062,0.003
Italy,20,2062,0.02
Italy,25,2062,0.062
Italy,30,2062,0.101
Italy,35,2062,0.077
Italy,40,2062,0.026
Italy,45,2062,0.005
Italy,50,2062,0
Italy,10,2063,0
Italy,15,2063,0.003
Italy,20,2063,0.02
Italy,25,2063,0.062
Italy,30,2063,0.101
Italy,35,2063,0.077
Italy,40,2063,0.026
Italy,45,2063,0.005
Italy,50,2063,0
Italy,10,2064,0
Italy,15,2064,0.003
Italy,20,2064,0.02
Italy,25,2064,0.062
Italy,30,2064,0.101
Italy,35,2064,0.077
Italy,40,2064,0.026
Italy,45,2064,0.005
Italy,50,2064,0
Italy,10,2065,0
Italy,15,2065,0.003
Italy,20,2065,0.02
Italy,25,2065,0.062
Italy,30,2065,0.101
Italy,35,2065,0.077
Italy,40,2065,0.026
Italy,45,2065,0.005
Italy,50,2065,0
Italy,10,2066,0
Italy,15,2066,0.003
Italy,20,2066,0.02
Italy,25,2066,0.063
Italy,30,2066,0.101
Italy,35,2066,0.077
Italy,40,2066,0.026
Italy,45,2066,0.005
Italy,50,2066,0
Italy,10,2067,0
Italy,15,2067,0.003
Italy,20,2067,0.02
Italy,25,2067,0.063
Italy,30,2067,0.101
Italy,35,2067,0.077
Italy,40,2067,0.026
Italy,45,2067,0.005
Italy,50,2067,0
Italy,10,2068,0
Italy,15,2068,0.003
Italy,20,2068,0.02
Italy,25,2068,0.063
Italy,30,2068,0.102
Italy,35,2068,0.077
Italy,40,2068,0.026
Italy,45,2068,0.006
Italy,50,2068,0
Italy,10,2069,0
Italy,15,2069,0.003
Italy,20,2069,0.02
Italy,25,2069,0.063
Italy,30,2069,0.101
Italy,35,2069,0.077
Italy,40,2069,0.026
Italy,45,2069,0.006
Italy,50,2069,0
Italy,10,2070,0
Italy,15,2070,0.003
Italy,20,2070,0.02
Italy,25,2070,0.063
Italy,30,2070,0.102
Italy,35,2070,0.078
Italy,40,2070,0.026
Italy,45,2070,0.006
Italy,50,2070,0
Italy,10,2071,0
Italy,15,2071,0.003
Italy,20,2071,0.02
Italy,25,2071,0.063
Italy,30,2071,0.102
Italy,35,2071,0.078
Italy,40,2071,0.026
Italy,45,2071,0.006
Italy,50,2071,0
Italy,10,2072,0
Italy,15,2072,0.003
Italy,20,2072,0.02
Italy,25,2072,0.063
Italy,30,2072,0.102
Italy,35,2072,0.078
Italy,40,2072,0.026
Italy,45,2072,0.006
Italy,50,2072,0
Italy,10,2073,0
Italy,15,2073,0.003
Italy,20,2073,0.02
Italy,25,2073,0.063
Italy,30,2073,0.102
Italy,35,2073,0.078
Italy,40,2073,0.026
Italy,45,2073,0.006
Italy,50,2073,0
Italy,10,2074,0
Italy,15,2074,0.003
Italy,20,2074,0.02
Italy,25,2074,0.064
Italy,30,2074,0.103
Italy,35,2074,0.078
Italy,40,2074,0.026
Italy,45,2074,0.006
Italy,50,2074,0
Italy,10,2075,0
Italy,15,2075,0.003
Italy,20,2075,0.02
Italy,25,2075,0.064
Italy,30,2075,0.103
Italy,35,2075,0.078
Italy,40,2075,0.026
Italy,45,2075,0.006
Italy,50,2075,0
Italy,10,2076,0
Italy,15,2076,0.003
Italy,20,2076,0.02
Italy,25,2076,0.064
Italy,30,2076,0.102
Italy,35,2076,0.078
Italy,40,2076,0.026
Italy,45,2076,0.006
Italy,50,2076,0
Italy,10,2077,0
Italy,15,2077,0.003
Italy,20,2077,0.02
Italy,25,2077,0.064
Italy,30,2077,0.103
Italy,35,2077,0.078
Italy,40,2077,0.026
Italy,45,2077,0.006
Italy,50,2077,0
Italy,10,2078,0
Italy,15,2078,0.003
Italy,20,2078,0.02
Italy,25,2078,0.064
Italy,30,2078,0.103
Italy,35,2078,0.078
Italy,40,2078,0.026
Italy,45,2078,0.006
Italy,50,2078,0
Italy,10,2079,0
Italy,15,2079,0.003
Italy,20,2079,0.02
Italy,25,2079,0.064
Italy,30,2079,0.103
Italy,35,2079,0.079
Italy,40,2079,0.026
Italy,45,2079,0.006
Italy,50,2079,0
Italy,10,2080,0
Italy,15,2080,0.003
Italy,20,2080,0.02
Italy,25,2080,0.064
Italy,30,2080,0.103
Italy,35,2080,0.079
Italy,40,2080,0.026
Italy,45,2080,0.006
Italy,50,2080,0
Italy,10,2081,0
Italy,15,2081,0.003
Italy,20,2081,0.02
Italy,25,2081,0.064
Italy,30,2081,0.103
Italy,35,2081,0.078
Italy,40,2081,0.026
Italy,45,2081,0.006
Italy,50,2081,0
Italy,10,2082,0
Italy,15,2082,0.003
Italy,20,2082,0.02
Italy,25,2082,0.064
Italy,30,2082,0.103
Italy,35,2082,0.079
Italy,40,2082,0.026
Italy,45,2082,0.006
Italy,50,2082,0
Italy,10,2083,0
Italy,15,2083,0.003
Italy,20,2083,0.02
Italy,25,2083,0.064
Italy,30,2083,0.104
Italy,35,2083,0.079
Italy,40,2083,0.027
Italy,45,2083,0.006
Italy,50,2083,0
Italy,10,2084,0
Italy,15,2084,0.003
Italy,20,2084,0.02
Italy,25,2084,0.065
Italy,30,2084,0.104
Italy,35,2084,0.079
Italy,40,2084,0.027
Italy,45,2084,0.006
Italy,50,2084,0
Italy,10,2085,0
Italy,15,2085,0.003
Italy,20,2085,0.02
Italy,25,2085,0.064
Italy,30,2085,0.104
Italy,35,2085,0.079
Italy,40,2085,0.026
Italy,45,2085,0.006
Italy,50,2085,0
Italy,10,2086,0
Italy,15,2086,0.003
Italy,20,2086,0.02
Italy,25,2086,0.064
Italy,30,2086,0.104
Italy,35,2086,0.079
Italy,40,2086,0.027
Italy,45,2086,0.006
Italy,50,2086,0
Italy,10,2087,0
Italy,15,2087,0.003
Italy,20,2087,0.02
Italy,25,2087,0.064
Italy,30,2087,0.104
Italy,35,2087,0.079
Italy,40,2087,0.026
Italy,45,2087,0.006
Italy,50,2087,0
Italy,10,2088,0
Italy,15,2088,0.003
Italy,20,2088,0.02
Italy,25,2088,0.064
Italy,30,2088,0.104
Italy,35,2088,0.079
Italy,40,2088,0.026
Italy,45,2088,0.006
Italy,50,2088,0
Italy,10,2089,0
Italy,15,2089,0.003
Italy,20,2089,0.02
Italy,25,2089,0.064
Italy,30,2089,0.104
Italy,35,2089,0.079
Italy,40,2089,0.026
Italy,45,2089,0.006
Italy,50,2089,0
Italy,10,2090,0
Italy,15,2090,0.003
Italy,20,2090,0.02
Italy,25,2090,0.064
Italy,30,2090,0.104
Italy,35,2090,0.079
Italy,40,2090,0.026
Italy,45,2090,0.006
Italy,50,2090,0
Italy,10,2091,0
Italy,15,2091,0.003
Italy,20,2091,0.02
Italy,25,2091,0.064
Italy,30,2091,0.104
Italy,35,2091,0.079
Italy,40,2091,0.026
Italy,45,2091,0.006
Italy,50,2091,0
Italy,10,2092,0
Italy,15,2092,0.003
Italy,20,2092,0.02
Italy,25,2092,0.064
Italy,30,2092,0.104
Italy,35,2092,0.079
Italy,40,2092,0.026
Italy,45,2092,0.006
Italy,50,2092,0
Italy,10,2093,0
Italy,15,2093,0.003
Italy,20,2093,0.02
Italy,25,2093,0.064
Italy,30,2093,0.104
Italy,35,2093,0.079
Italy,40,2093,0.026
Italy,45,2093,0.006
Italy,50,2093,0
Italy,10,2094,0
Italy,15,2094,0.003
Italy,20,2094,0.02
Italy,25,2094,0.064
Italy,30,2094,0.104
Italy,35,2094,0.079
Italy,40,2094,0.026
Italy,45,2094,0.006
Italy,50,2094,0
Italy,10,2095,0
Italy,15,2095,0.003
Italy,20,2095,0.02
Italy,25,2095,0.064
Italy,30,2095,0.104
Italy,35,2095,0.079
Italy,40,2095,0.026
Italy,45,2095,0.006
Italy,50,2095,0
Italy,10,2096,0
Italy,15,2096,0.003
Italy,20,2096,0.02
Italy,25,2096,0.064
Italy,30,2096,0.104
Italy,35,2096,0.079
Italy,40,2096,0.026
Italy,45,2096,0.006
Italy,50,2096,0
Italy,10,2097,0
Italy,15,2097,0.003
Italy,20,2097,0.02
Italy,25,2097,0.064
Italy,30,2097,0.104
Italy,35,2097,0.079
Italy,40,2097,0.027
Italy,45,2097,0.006
Italy,50,2097,0
Italy,10,2098,0
Italy,15,2098,0.003
Italy,20,2098,0.02
Italy,25,2098,0.065
Italy,30,2098,0.104
Italy,35,2098,0.079
Italy,40,2098,0.027
Italy,45,2098,0.006
Italy,50,2098,0
Italy,10,2099,0
Italy,15,2099,0.003
Italy,20,2099,0.02
Italy,25,2099,0.065
Italy,30,2099,0.105
Italy,35,2099,0.08
Italy,40,2099,0.027
Italy,45,2099,0.006
Italy,50,2099,0
Italy,10,2100,0
Italy,15,2100,0.003
Italy,20,2100,0.02
Italy,25,2100,0.065
Italy,30,2100,0.105
Italy,35,2100,0.08
Italy,40,2100,0.027
Italy,45,2100,0.006
Italy,50,2100,0
France,10,1950,0
France,15,1950,0.035
France,20,1950,0.171
France,25,1950,0.173
France,30,1950,0.132
France,35,1950,0.065
France,40,1950,0.022
France,45,1950,0.002
France,50,1950,0
France,10,1951,0
France,15,1951,0.033
France,20,1951,0.167
France,25,1951,0.164
France,30,1951,0.133
France,35,1951,0.058
France,40,1951,0.02
France,45,1951,0.002
France,50,1951,0
France,10,1952,0
France,15,1952,0.032
France,20,1952,0.165
France,25,1952,0.162
France,30,1952,0.128
France,35,1952,0.055
France,40,1952,0.02
France,45,1952,0.002
France,50,1952,0
France,10,1953,0
France,15,1953,0.031
France,20,1953,0.163
France,25,1953,0.159
France,30,1953,0.117
France,35,1953,0.053
France,40,1953,0.019
France,45,1953,0.002
France,50,1953,0
France,10,1954,0
France,15,1954,0.03
France,20,1954,0.164
France,25,1954,0.161
France,30,1954,0.11
France,35,1954,0.057
France,40,1954,0.019
France,45,1954,0.002
France,50,1954,0
France,10,1955,0
France,15,1955,0.03
France,20,1955,0.164
France,25,1955,0.163
France,30,1955,0.104
France,35,1955,0.065
France,40,1955,0.018
France,45,1955,0.001
France,50,1955,0
France,10,1956,0
France,15,1956,0.031
France,20,1956,0.164
France,25,1956,0.165
France,30,1956,0.101
France,35,1956,0.068
France,40,1956,0.015
France,45,1956,0.001
France,50,1956,0
France,10,1957,0
France,15,1957,0.031
France,20,1957,0.164
France,25,1957,0.17
France,30,1957,0.101
France,35,1957,0.066
France,40,1957,0.014
France,45,1957,0.001
France,50,1957,0
France,10,1958,0
France,15,1958,0.03
France,20,1958,0.164
France,25,1958,0.169
France,30,1958,0.101
France,35,1958,0.06
France,40,1958,0.014
France,45,1958,0.001
France,50,1958,0
France,10,1959,0
France,15,1959,0.03
France,20,1959,0.169
France,25,1959,0.171
France,30,1959,0.103
France,35,1959,0.056
France,40,1959,0.017
France,45,1959,0.001
France,50,1959,0
France,10,1960,0
France,15,1960,0.029
France,20,1960,0.171
France,25,1960,0.169
France,30,1960,0.103
France,35,1960,0.052
France,40,1960,0.021
France,45,1960,0.001
France,50,1960,0
France,10,1961,0
France,15,1961,0.03
France,20,1961,0.177
France,25,1961,0.173
France,30,1961,0.105
France,35,1961,0.052
France,40,1961,0.023
France,45,1961,0.001
France,50,1961,0
France,10,1962,0
France,15,1962,0.028
France,20,1962,0.178
France,25,1962,0.172
France,30,1962,0.104
France,35,1962,0.05
France,40,1962,0.021
France,45,1962,0.001
France,50,1962,0
France,10,1963,0
France,15,1963,0.029
France,20,1963,0.187
France,25,1963,0.178
France,30,1963,0.107
France,35,1963,0.052
France,40,1963,0.019
France,45,1963,0.001
France,50,1963,0
France,10,1964,0
France,15,1964,0.031
France,20,1964,0.188
France,25,1964,0.177
France,30,1964,0.106
France,35,1964,0.052
France,40,1964,0.017
France,45,1964,0.001
France,50,1964,0
France,10,1965,0
France,15,1965,0.036
France,20,1965,0.185
France,25,1965,0.172
France,30,1965,0.102
France,35,1965,0.05
France,40,1965,0.015
France,45,1965,0.002
France,50,1965,0
France,10,1966,0
France,15,1966,0.037
France,20,1966,0.182
France,25,1966,0.167
France,30,1966,0.1
France,35,1966,0.05
France,40,1966,0.014
France,45,1966,0.002
France,50,1966,0
France,10,1967,0
France,15,1967,0.036
France,20,1967,0.171
France,25,1967,0.162
France,30,1967,0.096
France,35,1967,0.048
France,40,1967,0.014
France,45,1967,0.002
France,50,1967,0
France,10,1968,0
France,15,1968,0.036
France,20,1968,0.166
France,25,1968,0.158
France,30,1968,0.093
France,35,1968,0.046
France,40,1968,0.013
France,45,1968,0.001
France,50,1968,0
France,10,1969,0
France,15,1969,0.036
France,20,1969,0.164
France,25,1969,0.157
France,30,1969,0.091
France,35,1969,0.044
France,40,1969,0.013
France,45,1969,0.001
France,50,1969,0
France,10,1970,0
France,15,1970,0.037
France,20,1970,0.166
France,25,1970,0.154
France,30,1970,0.088
France,35,1970,0.042
France,40,1970,0.012
France,45,1970,0.001
France,50,1970,0
France,10,1971,0
France,15,1971,0.038
France,20,1971,0.168
France,25,1971,0.159
France,30,1971,0.086
France,35,1971,0.042
France,40,1971,0.013
France,45,1971,0.001
France,50,1971,0
France,10,1972,0
France,15,1972,0.039
France,20,1972,0.164
France,25,1972,0.155
France,30,1972,0.082
France,35,1972,0.039
France,40,1972,0.012
France,45,1972,0.001
France,50,1972,0
France,10,1973,0
France,15,1973,0.039
France,20,1973,0.156
France,25,1973,0.144
France,30,1973,0.078
France,35,1973,0.036
France,40,1973,0.011
France,45,1973,0.001
France,50,1973,0
France,10,1974,0
France,15,1974,0.036
France,20,1974,0.145
France,25,1974,0.135
France,30,1974,0.072
France,35,1974,0.032
France,40,1974,0.009
France,45,1974,0.001
France,50,1974,0
France,10,1975,0
France,15,1975,0.034
France,20,1975,0.133
France,25,1975,0.125
France,30,1975,0.065
France,35,1975,0.027
France,40,1975,0.007
France,45,1975,0.001
France,50,1975,0
France,10,1976,0
France,15,1976,0.031
France,20,1976,0.128
France,25,1976,0.121
France,30,1976,0.064
France,35,1976,0.023
France,40,1976,0.006
France,45,1976,0.001
France,50,1976,0
France,10,1977,0
France,15,1977,0.029
France,20,1977,0.13
France,25,1977,0.124
France,30,1977,0.066
France,35,1977,0.022
France,40,1977,0.005
France,45,1977,0
France,50,1977,0
France,10,1978,0
France,15,1978,0.026
France,20,1978,0.127
France,25,1978,0.125
France,30,1978,0.066
France,35,1978,0.022
France,40,1978,0.005
France,45,1978,0
France,50,1978,0
France,10,1979,0
France,15,1979,0.024
France,20,1979,0.126
France,25,1979,0.13
France,30,1979,0.068
France,35,1979,0.023
France,40,1979,0.005
France,45,1979,0
France,50,1979,0
France,10,1980,0
France,15,1980,0.024
France,20,1980,0.129
France,25,1980,0.138
France,30,1980,0.072
France,35,1980,0.025
France,40,1980,0.005
France,45,1980,0
France,50,1980,0
France,10,1981,0
France,15,1981,0.022
France,20,1981,0.125
France,25,1981,0.14
France,30,1981,0.073
France,35,1981,0.027
France,40,1981,0.005
France,45,1981,0
France,50,1981,0
France,10,1982,0
France,15,1982,0.021
France,20,1982,0.121
France,25,1982,0.139
France,30,1982,0.072
France,35,1982,0.027
France,40,1982,0.005
France,45,1982,0
France,50,1982,0
France,10,1983,0
France,15,1983,0.019
France,20,1983,0.111
France,25,1983,0.132
France,30,1983,0.068
France,35,1983,0.026
France,40,1983,0.005
France,45,1983,0
France,50,1983,0
France,10,1984,0
France,15,1984,0.018
France,20,1984,0.108
France,25,1984,0.135
France,30,1984,0.071
France,35,1984,0.026
France,40,1984,0.005
France,45,1984,0
France,50,1984,0
France,10,1985,0
France,15,1985,0.016
France,20,1985,0.103
France,25,1985,0.138
France,30,1985,0.074
France,35,1985,0.027
France,40,1985,0.006
France,45,1985,0
France,50,1985,0
France,10,1986,0
France,15,1986,0.014
France,20,1986,0.1
France,25,1986,0.141
France,30,1986,0.079
France,35,1986,0.028
France,40,1986,0.006
France,45,1986,0
France,50,1986,0
France,10,1987,0
France,15,1987,0.013
France,20,1987,0.093
France,25,1987,0.139
France,30,1987,0.081
France,35,1987,0.029
France,40,1987,0.007
France,45,1987,0
France,50,1987,0
France,10,1988,0
France,15,1988,0.013
France,20,1988,0.089
France,25,1988,0.139
France,30,1988,0.084
France,35,1988,0.031
France,40,1988,0.007
France,45,1988,0
France,50,1988,0
France,10,1989,0
France,15,1989,0.012
France,20,1989,0.085
France,25,1989,0.137
France,30,1989,0.085
France,35,1989,0.032
France,40,1989,0.007
France,45,1989,0
France,50,1989,0
France,10,1990,0
France,15,1990,0.013
France,20,1990,0.081
France,25,1990,0.136
France,30,1990,0.087
France,35,1990,0.033
France,40,1990,0.007
France,45,1990,0
France,50,1990,0
France,10,1991,0
France,15,1991,0.013
France,20,1991,0.077
France,25,1991,0.135
France,30,1991,0.088
France,35,1991,0.034
France,40,1991,0.007
France,45,1991,0
France,50,1991,0
France,10,1992,0
France,15,1992,0.012
France,20,1992,0.072
France,25,1992,0.132
France,30,1992,0.088
France,35,1992,0.035
France,40,1992,0.007
France,45,1992,0
France,50,1992,0
France,10,1993,0
France,15,1993,0.011
France,20,1993,0.066
France,25,1993,0.127
France,30,1993,0.086
France,35,1993,0.034
France,40,1993,0.007
France,45,1993,0
France,50,1993,0
France,10,1994,0
France,15,1994,0.01
France,20,1994,0.064
France,25,1994,0.127
France,30,1994,0.089
France,35,1994,0.035
France,40,1994,0.007
France,45,1994,0
France,50,1994,0
France,10,1995,0
France,15,1995,0.009
France,20,1995,0.063
France,25,1995,0.13
France,30,1995,0.095
France,35,1995,0.037
France,40,1995,0.007
France,45,1995,0
France,50,1995,0
France,10,1996,0
France,15,1996,0.009
France,20,1996,0.061
France,25,1996,0.13
France,30,1996,0.098
France,35,1996,0.039
France,40,1996,0.008
France,45,1996,0
France,50,1996,0
France,10,1997,0
France,15,1997,0.009
France,20,1997,0.06
France,25,1997,0.128
France,30,1997,0.099
France,35,1997,0.04
France,40,1997,0.008
France,45,1997,0
France,50,1997,0
France,10,1998,0
France,15,1998,0.01
France,20,1998,0.062
France,25,1998,0.133
France,30,1998,0.101
France,35,1998,0.041
France,40,1998,0.008
France,45,1998,0
France,50,1998,0
France,10,1999,0
France,15,1999,0.011
France,20,1999,0.061
France,25,1999,0.134
France,30,1999,0.104
France,35,1999,0.043
France,40,1999,0.008
France,45,1999,0
France,50,1999,0
France,10,2000,0
France,15,2000,0.012
France,20,2000,0.063
France,25,2000,0.138
France,30,2000,0.108
France,35,2000,0.045
France,40,2000,0.009
France,45,2000,0
France,50,2000,0
France,10,2001,0
France,15,2001,0.012
France,20,2001,0.063
France,25,2001,0.136
France,30,2001,0.109
France,35,2001,0.046
France,40,2001,0.009
France,45,2001,0
France,50,2001,0
France,10,2002,0
France,15,2002,0.011
France,20,2002,0.061
France,25,2002,0.135
France,30,2002,0.11
France,35,2002,0.046
France,40,2002,0.009
France,45,2002,0
France,50,2002,0
France,10,2003,0
France,15,2003,0.011
France,20,2003,0.061
France,25,2003,0.134
France,30,2003,0.111
France,35,2003,0.047
France,40,2003,0.01
France,45,2003,0
France,50,2003,0
France,10,2004,0
France,15,2004,0.011
France,20,2004,0.063
France,25,2004,0.134
France,30,2004,0.113
France,35,2004,0.048
France,40,2004,0.01
France,45,2004,0
France,50,2004,0
France,10,2005,0
France,15,2005,0.011
France,20,2005,0.062
France,25,2005,0.133
France,30,2005,0.115
France,35,2005,0.05
France,40,2005,0.011
France,45,2005,0.001
France,50,2005,0
France,10,2006,0
France,15,2006,0.011
France,20,2006,0.063
France,25,2006,0.135
France,30,2006,0.119
France,35,2006,0.054
France,40,2006,0.011
France,45,2006,0.001
France,50,2006,0
France,10,2007,0
France,15,2007,0.011
France,20,2007,0.061
France,25,2007,0.133
France,30,2007,0.118
France,35,2007,0.054
France,40,2007,0.011
France,45,2007,0.001
France,50,2007,0
France,10,2008,0
France,15,2008,0.011
France,20,2008,0.062
France,25,2008,0.134
France,30,2008,0.122
France,35,2008,0.056
France,40,2008,0.012
France,45,2008,0.001
France,50,2008,0
France,10,2009,0
France,15,2009,0.011
France,20,2009,0.061
France,25,2009,0.134
France,30,2009,0.124
France,35,2009,0.056
France,40,2009,0.012
France,45,2009,0.001
France,50,2009,0
France,10,2010,0
France,15,2010,0.011
France,20,2010,0.062
France,25,2010,0.135
France,30,2010,0.127
France,35,2010,0.057
France,40,2010,0.012
France,45,2010,0.001
France,50,2010,0
France,10,2011,0
France,15,2011,0.01
France,20,2011,0.06
France,25,2011,0.132
France,30,2011,0.126
France,35,2011,0.057
France,40,2011,0.013
France,45,2011,0.001
